,id,review,target,label,predict,term,polarity
152,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,"fresh restaurant,food",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,restaurant|fresh|fresh|delicious|rest|food,"positive,positive"
153,1318537:4,hats off to the chef.,chef,FOOD,AMBIENCE|FOOD,hats|chef,positive
154,1328078:3,"the salads are delicious, both refreshing and very spicy.",salads,FOOD,FOOD|FOOD|FOOD|FOOD,fresh|delicious|spicy|salad,positive
155,1328078:4,we had pam's special fried fish and it was amazing.,Pam's special fried fish,FOOD,FOOD|FOOD,fish|special,positive
156,1335154:1,"great vibe, lots of people.",vibe,AMBIENCE,FOOD|AMBIENCE|FOOD,great|people|vibe,positive
157,1335154:4,"i didn't complain, i liked the atmosphere so much.",atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|much|like,positive
158,1335656:2,"ambience is so cute and quaint, good for business although we were there on vacation.","Ambience,NULL",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,good|though|ambience,"positive,positive"
159,1335656:3,salads were fantastic.,Salads,FOOD,FOOD,salad,positive
160,1335656:4,although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,FOOD,FOOD|FOOD|AMBIENCE,great|salad|though,positive
161,1335656:5,ingredients are organic which is a real plus for me.,Ingredients,FOOD,FOOD,ingredients,positive
162,1338124:0,"this is some really good, inexpensive sushi.","sushi,sushi","FOOD,PRICES",FOOD|FOOD,good|sushi,"positive,positive"
163,1338124:2,the spicy tuna roll is huge and probably the best that i've had at this price range.,"spicy Tuna roll,spicy Tuna roll,spicy Tuna roll","FOOD,FOOD,PRICES",FOOD|PRICES|FOOD|PRICES,spicy|price|roll|rice,"positive,positive,positive"
164,1338124:3,the yellowtail was particularly good as well.,Yellowtail,FOOD,FOOD|AMBIENCE,good|well,positive
165,1338124:4,"i have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","all you can eat deal,all you can eat deal","FOOD,PRICES",FOOD|FOOD,food|order,"negative,negative"
166,1340075:1,"they have it all -- great price, food, and service.","NULL,NULL,food,service","PRICES,FOOD,SERVICE",PRICES|SERVICE|PRICES|FOOD|PRICES,great|service|price|food|rice,"positive,positive,positive,positive"
167,1340075:2,the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,"atmosphere,waiters","AMBIENCE,SERVICE",AMBIENCE,atmosphere,"negative,positive"
168,1340075:4,"and it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","NULL,congee,noodles,rice dishes","PRICES,PRICES,PRICES,PRICES",PRICES|FOOD|PRICES|PRICES|FOOD|FOOD|FOOD|PRICES,price|dish|rice|rice|come|congee|noodle|reasonable,"positive,positive,positive,positive"
169,1340075:5,the takeout is great too since they give high quality tupperware as well.,takeout,SERVICE,FOOD|FOOD|AMBIENCE|FOOD,great|high|well|take,positive
170,1341354:1,enjoyed a very nice caesar salad while my wife had arugula and goat cheese....both very tasty.,"Caesar Salad,arugula and goat cheese","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,wife|enjoyed|salad|tasty,"positive,positive"
171,1341354:2,we both opted for a pasta dish and they were served timely and fresh.,"NULL,pasta dish","SERVICE,FOOD",FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD,fresh|dish|timely|pasta|served|time,"positive,positive"
172,1341354:3,"we concluded with tiramisu chocolate cake, both were delicious.","tiramisu,chocolate cake","FOOD,FOOD",FOOD,delicious,"positive,positive"
173,1347423:1,"the staff was accomodating, the food was absolutely delicious and the place is lovely.","staff,food,place","SERVICE,FOOD,AMBIENCE",FOOD|FOOD|AMBIENCE,delicious|food|place,"positive,positive,positive"
174,1347423:2,we even had a visit from the manager who wanted to make sure we were enjoying ourselves.,Manager,SERVICE,SERVICE|SERVICE,visit|manager,positive
175,1349391:0,sometimes i get good food and ok service.,"food,service","FOOD,SERVICE",FOOD|SERVICE|AMBIENCE|FOOD|AMBIENCE,good|service|sometimes|food|time,"positive,neutral"
176,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.","food,service,service,good","FOOD,SERVICE,SERVICE,FOOD",FOOD|FOOD|SERVICE|SERVICE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE,good|good|service|service|sometimes|sometimes|food|time|time,"negative,negative,negative,positive"
177,1352948:0,the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,"dishes,wine,NULL,atmosphere","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|SERVICE|AMBIENCE|FOOD|AMBIENCE,dish|served|atmosphere|wine|place,"positive,positive,positive,positive"
178,1353599:0,right off the l in brooklyn this is a nice cozy place with good pizza.,"pizza,place","FOOD,AMBIENCE",FOOD|FOOD|AMBIENCE,good|pizza|place,"positive,positive"
179,1353599:1,mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,"raddichio,NULL","FOOD,FOOD",FOOD|AMBIENCE|FOOD,delicious|though|still,"negative,positive"
180,1353599:2,my friend got the mushroom pizza which tasted better.,mushroom pizza,FOOD,FOOD|FOOD,pizza|taste,positive
181,1353599:3,the sangria was pretty tasty and good on a hot muggy day.,sangria,FOOD,FOOD|FOOD|FOOD,good|pretty|tasty,positive
182,1357554:0,i started out with a bombay beer which was big enough for two.,Bombay beer,FOOD,FOOD|FOOD,bombay|beer,positive
183,1357554:3,"service was slow, but the people were friendly.","Service,people","SERVICE,SERVICE",SERVICE|AMBIENCE|AMBIENCE,service|friendly|people,"negative,positive"
184,1357554:4,it's a nice place to relax and have conversation.,place,AMBIENCE,AMBIENCE,place,positive
185,1367358:1,the food is authentic italian - delicious!,food,FOOD,FOOD|FOOD|FOOD,delicious|italian|food,positive
186,1367358:2,"pizza is terrific, as is homemade pasta.","Pizza,homemade pasta","FOOD,FOOD",FOOD|FOOD|FOOD,pizza|made|pasta,"positive,positive"
187,1367358:3,"ambience is delightful, service impeccable.","Ambience,service","AMBIENCE,SERVICE",AMBIENCE|SERVICE|AMBIENCE,delight|service|ambience,"positive,positive"
188,1380450:0,i'm still mad that i had to pay for lousy food.,food,FOOD,FOOD|AMBIENCE,food|still,negative
189,1380450:1,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"hanger steak,tuna","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,taste|like|like|hanger|rubber,"negative,negative"
190,1380450:2,service was also horrible and the ambience is not that great.,"Service,ambience","SERVICE,AMBIENCE",AMBIENCE|SERVICE|AMBIENCE,great|service|ambience,"negative,negative"
191,1387314:1,this is my first time writing a review for a restaurant because the food and service was excellent.,"food,service","FOOD,SERVICE",FOOD|SERVICE|FOOD|FOOD|AMBIENCE,restaurant|service|rest|food|time,"positive,positive"
192,1387314:2,the filet mignon dish was superb!,filet mignon dish,FOOD,FOOD,dish,positive
193,1387314:4,it's a small cute restaurant.,restaurant,AMBIENCE,AMBIENCE|AMBIENCE,restaurant|rest,positive
194,1390357:2,"i like the ambience, it's very dark and original.",ambience,AMBIENCE,AMBIENCE|AMBIENCE,ambience|like,positive
195,1390357:4,the sushi is amazing!!!,sushi,FOOD,FOOD,sushi,positive
196,1394712:0,very affordable and excellent ambient!,"ambient,NULL","AMBIENCE,PRICES",,,"positive,positive"
197,1394712:1,we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.,beef and noodle soup dishes,FOOD,FOOD|FOOD|FOOD,dish|noodle|order,negative
198,1394712:3,we won't go to this place again for a good meal.,meal,FOOD,FOOD|FOOD|AMBIENCE,good|meal|place,negative
199,1394712:4,"however, i think this place is a good hang out spot.",place,AMBIENCE,AMBIENCE|AMBIENCE,good|place,positive
200,1395421:1,the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.,"Pizza,wine,service,backyard dining area","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|SERVICE|FOOD|FOOD|AMBIENCE,pizza|service|made|wine|place,"positive,positive,positive,positive"
201,1398844:0,"first of all, this place is *not* romantic, as claimed by citysearch's editorial review.",place,AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE,city|place|romantic|claimed,negative
202,1398844:2,"the tables are crammed way too close, the menu is typical of any italian restaurant, and the wine list is simply overpriced.","tables,menu,wine list","AMBIENCE,FOOD,PRICES",FOOD|FOOD|PRICES|SERVICE|FOOD|FOOD|PRICES,restaurant|italian|price|list|rest|wine|rice,"negative,neutral,negative"
203,1398844:3,slightly above average wines start at $70+ with only one selection listed at $30+.,"wines,wines","FOOD,PRICES",AMBIENCE|PRICES|FOOD|AMBIENCE|PRICES,list|selection|wine|listed|average,"negative,negative"
204,1398844:4,service is not what one would expect from a joint in this price category.,Service,SERVICE,SERVICE|PRICES|PRICES|PRICES,service|price|rice|would,negative
205,1398844:6,somehow working the italian charm with constant mille grazie does not constitute proper service.,service,SERVICE,SERVICE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|AMBIENCE|AMBIENCE|SERVICE,working|italian|charm|grazie|proper|constant|mille|service|constitute|somehow|work,negative
206,1398844:7,"to be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of teodora.","food,Teodora",FOOD,FOOD|FOOD|PRICES,food|could|average,"positive,negative"
207,1404042:1,not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"meals,rosemary or orange flavoring","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,meal|bland|flavoring|weird|rosemary|made|edible,"negative,negative"
208,1404042:2,fish was overdone.,Fish,FOOD,FOOD,fish,negative
209,1404042:3,"cute place, nice wait staff but would never go there again.","wait staff,place,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE,place|would,"positive,positive,negative"
210,1404042:4,someone else recommended the dessert - we also left that.,dessert,FOOD,FOOD|FOOD|FOOD|SERVICE,left|dessert|recommend|else,negative
211,1404042:5,one of us actually liked the expresso - that's it.,expresso,FOOD,AMBIENCE,like,positive
212,1410878:1,i've never had bad service and the fish is fresh and delicious.,"service,fish","SERVICE,FOOD",FOOD|FOOD|SERVICE|FOOD,fresh|delicious|service|fish,"positive,positive"
213,1410878:2,their tuna tartar appetizer is to die for.,tuna tartar appetizer,FOOD,FOOD,appetizer,positive
214,1413697:0,"i come from a family of pizzeria owners, and i'm almost ashamed to say that the pizza in fornino's blows my families receipies away.",pizza,FOOD,FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE,pizza|family|blow|away|pizzeria|receipies|come,positive
215,1413697:2,the place is so cool and the service is prompt and curtious.,"service,place","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|place,"positive,positive"
216,1417496:0,a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"food,service,atmosphere","FOOD,SERVICE,AMBIENCE",FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD|AMBIENCE,great|great|restaurant|service|rest|food|atmosphere,"positive,positive,positive"
217,1417496:2,the dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,AMBIENCE,AMBIENCE|FOOD,fresh|music,positive
218,1417496:3,"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","service,staff","SERVICE,SERVICE",SERVICE|FOOD,service|meal,"positive,positive"
219,1430994:0,the view is breathtaking the service is top notch... the ambiance is wonderfull.,"view,service,ambiance","AMBIENCE,SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|wonderful,"positive,positive,positive"
220,1430994:1,the staff offers impeccable service.,staff,SERVICE,SERVICE,service,positive
221,1439875:1,"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE|FOOD|AMBIENCE|FOOD,great|service|special|place|romantic,"positive,negative,positive"
222,1439875:3,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"food,prixe fixe tasting menu,prixe fixe tasting menu,NULL","PRICES,FOOD,PRICES,SERVICE",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,great|good|price|price|food|food|food|food|food|rice|rice|like,"negative,positive,positive,positive"
223,1451107:0,this place is so much fun.,place,AMBIENCE,AMBIENCE|AMBIENCE,place|much,positive
224,1451107:6,the staff was the friendliest that have seen in new york.,staff,SERVICE,AMBIENCE,york,positive
225,1457607:0,the place is a lot of fun.,place,AMBIENCE,AMBIENCE,place,positive
226,1457607:2,the characters really make for an enjoyable experience.,characters,AMBIENCE,AMBIENCE|AMBIENCE,characters|experience,positive
227,1459569:1,service was slow had to wait to order and get food although not crowded.,Service,SERVICE,SERVICE|AMBIENCE|FOOD|SERVICE,service|though|food|order,negative
228,1459569:2,drinks way over priced.,Drinks,PRICES,PRICES|PRICES,price|rice,negative
229,1460715:1,service was quick.,Service,SERVICE,SERVICE,service,positive
230,1470286:1,delivery is fast too.,Delivery,SERVICE,PRICES,live,positive
231,1471273:3,prices too high for this cramped and unappealing resturant.,"resturant,resturant","PRICES,AMBIENCE",PRICES|PRICES|AMBIENCE|PRICES,high|price|rest|rice,"negative,negative"
232,1471273:4,zero ambiance to boot.,ambiance,AMBIENCE,AMBIENCE|AMBIENCE,ambiance|boot,negative
233,1476493:2,"the ambience was nice, but service wasn't so great.","ambience,service","AMBIENCE,SERVICE",AMBIENCE|SERVICE|AMBIENCE,great|service|ambience,"positive,negative"
234,1486041:0,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",atmosphere,AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE,sushi|special|atmosphere|like,positive
235,1486041:1,the owner and staff are all japanese as well and that adds to the entire ambiance.,"owner,staff,ambiance",AMBIENCE,AMBIENCE,well,"positive,positive,positive"
236,1490757:2,the prices were cheap compared to the quality of service and food.,"NULL,service,food","PRICES,SERVICE,FOOD",PRICES|SERVICE|PRICES|FOOD|PRICES,cheap|service|price|food|rice,"positive,positive,positive"
237,1500453:1,this quaint and romantic trattoria is at the top of my manhattan restaurant list.,"trattoria,trattoria",AMBIENCE,FOOD|AMBIENCE|FOOD|FOOD,restaurant|list|rest|romantic,"positive,positive"
238,1506491:0,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.","food,wine,food,wine","FOOD,FOOD,PRICES,PRICES",PRICES|FOOD|FOOD|PRICES,price|food|wine|rice,"positive,positive,positive,positive"
239,1506491:2,check out the secret back room.,back room,AMBIENCE,AMBIENCE|AMBIENCE,secret|room,positive
240,1538149:0,"i found the food, service and value exceptional everytime i have been there.","food,service,NULL","FOOD,SERVICE,PRICES",SERVICE|FOOD|AMBIENCE,service|food|time,"positive,positive,positive"
241,1538149:3,the service was excellent - friendly and attentive.,service,SERVICE,SERVICE|SERVICE,service|friendly,positive
242,1543345:3,great staff.,staff,SERVICE,AMBIENCE,great,positive
243,1543345:4,always great service!,service,SERVICE,AMBIENCE|PRICES|AMBIENCE,great|service|always,positive
244,1561259:1,but the staff was so horrible to us.,staff,SERVICE,SERVICE,staff,negative
245,1561259:2,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,"hostess,waitress","SERVICE,SERVICE",SERVICE|SERVICE|AMBIENCE|SERVICE,hostess|waitress|everything|could,"negative,negative"
246,1561259:3,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,SERVICE,SERVICE|FOOD|AMBIENCE,waitress|dessert|order,negative
247,1561259:4,"this place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","place,food,service","PRICES,FOOD,SERVICE",SERVICE|PRICES|PRICES|FOOD|AMBIENCE|PRICES|PRICES|PRICES,service|price|price|food|place|rice|rice|like,"negative,positive,negative"
248,1572027:3,i ate here a week ago and found most dishes average at best and too expensive.,"dishes,dishes","FOOD,PRICES",FOOD|PRICES,dish|average,"negative,negative"
249,1572033:1,decor is nice though service can be spotty.,"Decor,service","AMBIENCE,SERVICE",SERVICE|AMBIENCE,service|though,"positive,negative"
250,1586174:6,the waitstaffs are nice though.,waitstaffs,SERVICE,AMBIENCE,though,positive
251,1603698:2,"both times i was extremely dissappointed by the service, which was boarderline rude.",service,SERVICE,SERVICE|AMBIENCE,service|time,negative
252,1606837:2,the service was attentive.,service,SERVICE,SERVICE,service,positive
253,1609375:2,"the svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","svc,restaurant",SERVICE,FOOD|FOOD|FOOD|FOOD,restaurant|rest|must|time,"negative,positive"
254,1609375:3,"try the pad thai, it's fabulous and their prices are so cheap!","Pad Thai,NULL","FOOD,PRICES",PRICES|PRICES|PRICES,cheap|price|rice,"positive,positive"
255,1609375:4,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!","portions,food,NULL","FOOD,FOOD,PRICES",PRICES|PRICES|FOOD,great|cheap|food,"positive,positive,positive"
256,1611489:1,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","sandwiches,sandwiches","FOOD,PRICES",FOOD|AMBIENCE|FOOD,chip|come|like,"negative,negative"
257,1611489:3,"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.","atmosphere,NULL",AMBIENCE,AMBIENCE,atmosphere,"positive,negative"
258,1615322:2,they have authentic indian at amazin prices.,"Indian,Indian","FOOD,PRICES",PRICES|PRICES,price|rice,"positive,positive"
259,1615322:4,the seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,AMBIENCE,SERVICE|AMBIENCE|AMBIENCE,sitting|uncomfortable|wooden,negative
260,1615322:5,it's a rather cramped and busy restaurant and it closes early.,"restaurant,restaurant",AMBIENCE,FOOD|FOOD,restaurant|rest,"negative,negative"
261,1623276:0,patroon features a nice cigar bar and has great staff.,"cigar bar,staff","AMBIENCE,SERVICE",SERVICE,great,"positive,positive"
262,1626564:3,waitstaff are very friendly.,Waitstaff,SERVICE,AMBIENCE,friendly,positive
263,1632445:3,the service is good and ambience is good for a date or group outing.,"service,ambience","SERVICE,AMBIENCE",FOOD|FOOD|SERVICE|AMBIENCE,good|good|service|ambience,"positive,positive"
264,1632445:4,the only fallback on this restaurant is the prices.,restaurant,PRICES,FOOD|PRICES|FOOD|PRICES,restaurant|price|rest|rice,negative
265,1632445:5,"even though its good seafood, the prices are too high.","seafood,seafood","FOOD,PRICES",FOOD|AMBIENCE|PRICES|AMBIENCE|FOOD|PRICES,good|high|price|though|food|rice,"positive,negative"
266,1632445:6,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"lobster sandwich,lobster sandwich,lobster sandwich","FOOD,FOOD,PRICES",FOOD|PRICES|FOOD|PRICES|FOOD,good|price|though|rice|lobster,"positive,negative,negative"
267,1632929:4,"when my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,SERVICE,AMBIENCE|FOOD|SERVICE|FOOD|AMBIENCE|FOOD|SERVICE|FOOD|FOOD|FOOD,knew|gift|opening|special|sort|dessert|must|card|candle|birthday,positive
268,1632929:5,truly the mark of an attentive waiter.,waiter,SERVICE,PRICES|SERVICE,mark|waiter,positive
269,1649025:2,the food is so cheap and the waiters are nice.,"food,waiters","PRICES,SERVICE",FOOD|FOOD,cheap|food,"positive,positive"
270,1655504:1,cheese plate is a varied delight and great bargain at $10.,"Cheese plate,Cheese plate,Cheese plate","FOOD,FOOD,PRICES",FOOD|FOOD,great|delight,"positive,positive,positive"
271,1655504:4,wine list is extensive without being over-priced.,"Wine list,Wine list","FOOD,PRICES",PRICES|SERVICE|FOOD|PRICES,price|list|wine|rice,"positive,positive"
272,1655521:1,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|FOOD,great|atmosphere|come|would,positive
273,1655521:2,"the food was very good, a great deal, and the place its self was great.","food,food,place","FOOD,PRICES,AMBIENCE",FOOD|FOOD|FOOD|FOOD|AMBIENCE,great|great|good|food|place,"positive,positive,positive"
274,1655521:3,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,SERVICE,SERVICE,like,positive
275,1660047:0,"i like cafe noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","people,Cafe Noir",SERVICE,SERVICE|FOOD|PRICES|FOOD|AMBIENCE,work|people|wrong|evil|like,"negative,positive"
276,1660047:1,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,SERVICE,SERVICE|AMBIENCE|SERVICE|SERVICE,service|served|people|everything,negative
277,1660047:2,"the waitress, seems to be more concerned of looking good than actually waitressing.",waitress,SERVICE,FOOD|SERVICE|SERVICE,good|waitress|waitress,negative
278,1660047:3,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,SERVICE,AMBIENCE|SERVICE,away|work,negative
279,1660047:4,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",waitress,SERVICE,FOOD,waitress,negative
280,1660047:5,"the whole set up is truly unprofessional and i wish cafe noir would get some good staff, because despite the current one this is a great place.","staff,Cafe Noir",SERVICE,AMBIENCE|SERVICE|AMBIENCE|SERVICE,great|good|place|would,"negative,positive"
281,1661043:4,decor is charming.,Decor,AMBIENCE,AMBIENCE,charm,positive
282,1661757:2,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","ambience,NULL,food","AMBIENCE,PRICES,FOOD",FOOD|PRICES|AMBIENCE|FOOD|PRICES|FOOD,great|price|ambience|food|rice|tasty,"positive,positive,positive"
283,1662726:0,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,SERVICE,FOOD|SERVICE|FOOD,restaurant|service|rest,negative
284,1662726:1,"a gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,SERVICE,PRICES|AMBIENCE,much|order,negative
285,1671113:1,the food is great and reasonably priced.,"food,food","FOOD,PRICES",FOOD|PRICES|FOOD|PRICES,great|price|food|rice,"positive,positive"
286,1671113:2,"i have tried to make reservations, but both times, the hostess didn't have my name.",hostess,SERVICE,SERVICE|FOOD,hostess|time,negative
287,1671113:3,"if the weather is nice, try to snag an outside table.",outside table,AMBIENCE,FOOD|SERVICE|FOOD,weather|snag|table,positive
288,1671113:4,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","staff,staff,unisex bathroom","SERVICE,SERVICE,AMBIENCE",AMBIENCE|AMBIENCE,seemed|bathroom,"positive,negative,negative"
289,1700205:2,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,SERVICE,AMBIENCE|AMBIENCE,made|time,positive
290,1702257:3,friendly staff that actually lets you enjoy your meal and the company you're with.,staff,SERVICE,FOOD|SERVICE,meal|friendly,positive
291,1706644:4,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.","back patio,music","AMBIENCE,AMBIENCE",AMBIENCE|FOOD,well|music,"positive,positive"
292,1707201:2,the place was nice and calm.,place,AMBIENCE,AMBIENCE,place,positive
293,1707201:3,but the service was a bit slow.,service,SERVICE,SERVICE,service,negative
294,1707741:3,service was also very good.,Service,SERVICE,AMBIENCE|SERVICE,good|service,positive
295,1718513:3,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,AMBIENCE,AMBIENCE,sitting,positive
296,1727363:1,this is a wonderful place on all stand points especially value ofr money.,"place,place",PRICES,AMBIENCE|PRICES|AMBIENCE,wonderful|special|place,"positive,positive"
297,1727363:2,an excellent service,service,SERVICE,SERVICE,service,positive
298,1728733:1,we were greeted promptly by the waiter who was very nice and cordial.,waiter,SERVICE,SERVICE,waiter,positive
299,1730127:2,"always a nice crowd, but never loud.","crowd,NULL",AMBIENCE,AMBIENCE,always,"positive,positive"
300,1748813:1,all of the pizzas are terrific and the price is even better!,"pizzas,pizzas","FOOD,PRICES",FOOD|PRICES|PRICES,pizza|price|rice,"positive,positive"
301,1748839:1,"immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,SERVICE|SERVICE|SERVICE|AMBIENCE,waiter|money|guys|outta,negative
302,404464:3,i expected quite a bit more from such an expensive menu.,"menu,menu","PRICES,FOOD",PRICES|FOOD,bit|menu,"negative,negative"
303,426930:0,authentic taiwanese food that's cheap... what more could you ask for?,"Taiwanese food,Taiwanese food","FOOD,PRICES",FOOD|FOOD|SERVICE,cheap|food|could,"positive,positive"
304,430342:1,"kind, attentive wait staff.",wait staff,SERVICE,SERVICE|SERVICE,wait|staff,positive
305,433878:3,the counter service is bad.,counter service,SERVICE,SERVICE,service,negative
306,436868:2,"the sandwiches are dry, tasteless and way overpriced.","sandwiches,sandwiches","FOOD,PRICES",PRICES|FOOD|PRICES,price|taste|rice,"negative,negative"
307,436868:3,"calling the place hampton chutney co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE",AMBIENCE,place,"negative,negative,negative"
308,445960:0,"this is such a lovely, peaceful place to eat outside.",place,AMBIENCE,AMBIENCE,place,positive
309,445960:1,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,restaurant,AMBIENCE,AMBIENCE|AMBIENCE,restaurant|rest,positive
310,445960:4,"this is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,great|take|place,positive
311,449802:5,but who says murray's is anything about service.,service,SERVICE,SERVICE,service,negative
312,454704:1,the service is awful.,service,SERVICE,SERVICE,service,negative
313,454704:2,this place is not worth the prices.,"place,place",PRICES,PRICES|AMBIENCE|PRICES,price|place|rice,"negative,negative"
